$ICAO,$Registration,sigh,$Operator,$Type,$ICAO Type,#CMPG,$Tag 1,$#Tag 2,$#Tag 3,Category,$#Link,#ImageLink,#ImageLink2,#ImageLink3
7C331E,VH-KDS,True,Private,Air Tractor Inc At-802A,AT8T,Civ,Aerial Firefighter,Bushfire,,Dogs with Jobs,,https://cdn.jetphotos.com/full/2/34958_1256831421.jpg,,
7C338C,VH-KGU,True,Private,Yakovlev Aircraft Factories Yak-18T,Y18T,Civ,You Came Here In That Thing,Vashe Zdorovye,Soviet Union,Da Comrade,,https://cdn.jetphotos.com/full/1/93587_1261771900.jpg,https://cdn.jetphotos.com/full/2/99409_1260846033.jpg,https://cdn.jetphotos.com/full/1/25216_1260243888.jpg
7C338D,VH-KGV,True,Private,Yakovlev Aircraft Factories Yak-52,YK52,Civ,Vashe Zdorovye,Basic Trainer,Soviet Union,Da Comrade,,https://cdn.jetphotos.com/full/6/98876_1462273261.jpg,,
7C33AA,VH-KHO,True,Private,Bell Helicopter Co 212,B212,Civ,Aerial Firefighter,Bushfire,Wocka Wocka,Dogs with Jobs,,https://cdn.jetphotos.com/full/6/14777_1582263538.jpg,https://cdn.jetphotos.com/full/5/44545_1575622408.jpg,https://cdn.jetphotos.com/full/1/33679_1232932299.jpg
7C33B0,VH-KHU,True,Kestrel Aviation Pty Ltd,Bell Helicopter Textron Canada Ltd 412,B412,Civ,Aerial Firefighter,Bushfire,Wocka Wocka,Dogs with Jobs,,https://cdn.jetphotos.com/full/6/44482_1624234699.jpg,https://cdn.jetphotos.com/full/6/67210_1551592995.jpg,https://cdn.jetphotos.com/full/5/72467_1517220591.jpg
7C33B4,VH-KHY,True,Private,Bell Helicopter Co 212,B212,Civ,Aerial Firefighter,Bushfire,Wocka Wocka,Dogs with Jobs,,,,
7C33E9,VH-KJF,True,Private,Amateur Built Aircraft Pitts S1-C,PTS1,Civ,Biplane,Do A Barrel Roll,Aerobatics,Joe Cool,,https://cdn.jetphotos.com/full/1/34362_1161925337.jpg,https://cdn.jetphotos.com/full/1/22850_1068983391.jpg,https://cdn.jetphotos.com/full/1/17646_1046412837.jpg
7C340A,VH-KKC,True,Lexcray Pty Ltd,Schweizer Aircraft Corp 269C,H269,Civ,Chopper,Lightweight,Bubble Canopy,Joe Cool,,https://cdn.jetphotos.com/full/6/70339_1668755718.jpg,,
7C352C,VH-KSE,True,Private,Cessna Aircraft Company 210M,C210,Civ,Aerial Firefighter,Bushfire,,Dogs with Jobs,,,,
7C3530,VH-KSI,True,Private,Eurocopter As 332 L1,R22,Civ,Aerial Firefighter,Bushfire,Wocka Wocka,Dogs with Jobs,,https://cdn.jetphotos.com/full/6/94255_1642686191.jpg,https://cdn.jetphotos.com/full/6/92432_1638701542.jpg,
7C3627,VH-KZD,True,Private,Agusta Construzioni Aeronautiche A109E,A109,Civ,Aerial Firefighter,Bushfire,Wocka Wocka,Dogs with Jobs,,https://cdn.jetphotos.com/full/5/97263_1640525173.jpg,,
7C37BA,VH-LAK,True,Private,Lake A/C Div. Of Consolidated Aeronautics Inc. La-4-200,LA4,Civ,Amphibian,Seaplane,Nice Weather For Ducks,Joe Cool,,https://cdn.jetphotos.com/full/5/90175_1497869986.jpg,https://cdn.jetphotos.com/full/2/90575_1250993622.jpg,https://cdn.jetphotos.com/full/1/18927_1143620416.jpg
7C37E7,VH-LBT,True,Private,Eurocopter As 350 B2,AS50,Civ,Aerial Firefighter,Bushfire,Wocka Wocka,Dogs with Jobs,,https://cdn.jetphotos.com/full/5/79241_1580205379.jpg,,
7C3823,VH-LDH,True,Private,Eurocopter As 350 B3,AS50,Civ,Aerial Firefighter,Bushfire,Wocka Wocka,Dogs with Jobs,,https://cdn.jetphotos.com/full/5/17169_1442194585.jpg,https://cdn.jetphotos.com/full/2/34000_1217211397.jpg,
7C3827,VH-LDL,True,Private,Amateur Built Aircraft Long-Ez,LGEZ,Civ,Whoosh,Shiny,Spaceship Spaceship Spaceship,Joe Cool,,https://cdn.jetphotos.com/full/5/32814_1659965235.jpg,https://cdn.jetphotos.com/full/6/48157_1634611161.jpg,
7C3843,VH-LED,True,Private,Aerospatiale Industries As.350B2,AS50,Civ,Aerial Firefighter,Bushfire,Wocka Wocka,Dogs with Jobs,,https://cdn.jetphotos.com/full/2/91011_1185709766.jpg,https://cdn.jetphotos.com/full/1/23446_1184662397.jpg,
7C3858,VH-LEY,True,Private,Aerospatiale Industries As.350B2,AS50,Civ,Aerial Firefighter,Bushfire,Wocka Wocka,Dogs with Jobs,,https://cdn.jetphotos.com/full/5/12570_1518069383.jpg,,
7C3859,VH-LEZ,True,Private,Amateur Built Aircraft Long-Ez,LGEZ,Civ,Whoosh,Shiny,Spaceship Spaceship Spaceship,Joe Cool,,,,
7C3867,VH-LFD,True,Private,Eurocopter As.350B2,AS50,Civ,Aerial Firefighter,Bushfire,Wocka Wocka,Dogs with Jobs,,https://cdn.jetphotos.com/full/5/69786_1606814612.jpg,https://cdn.jetphotos.com/full/6/74114_1511289303.jpg,https://cdn.jetphotos.com/full/6/27794_1447847919.jpg
7C3876,VH-LFS,True,Dawn Drifters Pty Ltd,Kavanagh Balloons D-84,BALL,Civ,Up Up And Away,Hot Air Balloon,Thank You Montgolfier Brothers,Gas Bags,,https://cdn.jetphotos.com/full/4/88682_1362985975.jpg,,
7C387B,VH-LFX,True,Private,Piper Aircraft Corp Pa-32-300,PA32,Civ,Aerial Firefighter,Bushfire,,Dogs with Jobs,,https://cdn.jetphotos.com/full/6/16898_1510464246.jpg,,
7C388D,VH-LGF,True,Private,Amateur Built Aircraft Stoddard Hamilton Glasair Super 2 Rg,BALL,Civ,You came here in that thing ?,Homebuild,,You came here in that thing ?,,,,
7C38D7,VH-LIH,True,Private,Air Tractor Inc At-802,AT8T,Civ,Aerial Firefighter,Bushfire,,Dogs with Jobs,,https://cdn.jetphotos.com/full/6/55898_1656897869.jpg,https://cdn.jetphotos.com/full/5/41891_1632466982.jpg,https://cdn.jetphotos.com/full/5/14447_1625285509.jpg
7C38D8,VH-LII,True,Private,Air Tractor Inc At-802A,AT8T,Civ,Aerial Firefighter,Bushfire,,Dogs with Jobs,,,,
7C38E2,VH-LIS,True,Private,Air Tractor Inc At-802,AT8T,Civ,Aerial Firefighter,Bushfire,,Dogs with Jobs,,https://cdn.jetphotos.com/full/5/88980_1664825212.jpg,https://cdn.jetphotos.com/full/6/73707_1655993604.jpg,https://cdn.jetphotos.com/full/5/48966_1632466247.jpg
7C38F4,VH-LJA,True,Private,Gates Learjet Corp 36A,LJ35,Civ,Aerial Firefighter,Bushfire,,Dogs with Jobs,,https://cdn.jetphotos.com/full/6/18008_1607494320.jpg,,
7C3904,VH-LJQ,True,Private,Gates Learjet Corp 35A,LJ35,Civ,Aerial Firefighter,Bushfire,,Dogs with Jobs,,https://cdn.jetphotos.com/full/6/64500_1616825616.jpg,https://cdn.jetphotos.com/full/6/11678_1585841819.jpg,https://cdn.jetphotos.com/full/6/29332_1564050006.jpg
7C3962,VH-LMC,True,Private,Gulfstream Aerospace Corp 695-A,AC90,Civ,Aerial Firefighter,Bushfire,,Dogs with Jobs,,https://cdn.jetphotos.com/full/6/43014_1671067547.jpg,https://cdn.jetphotos.com/full/5/66367_1647493048.jpg,https://cdn.jetphotos.com/full/5/31505_1640782320.jpg
7C3966,VH-LMG,True,Private,Cessna Aircraft Company 182N,C182,Civ,Aerial Firefighter,Bushfire,,Dogs with Jobs,,,,
7C3979,VH-LMZ,True,Private,Cessna Aircraft Company 208,C208,Civ,Aerial Firefighter,Bushfire,,Dogs with Jobs,,https://cdn.jetphotos.com/full/5/25354_1628267214.jpg,https://cdn.jetphotos.com/full/6/29142_1612250925.jpg,https://cdn.jetphotos.com/full/5/66564_1478177717.jpg
7C3A07,VH-LQX,True,Private,Cessna Aircraft Company 305A,O1,Civ,War Bird,Liason,Old Stuff,Historic,,https://cdn.jetphotos.com/full/5/34263_1662862854.jpg,https://cdn.jetphotos.com/full/6/34586_1615710868.jpg,https://cdn.jetphotos.com/full/5/69064_1611050798.jpg
7C3A38,VH-LSA,True,Babcock Mission Critical Services Australasia Pty Ltd,Agusta Construzioni Aeronautiche Ab412,B412,Civ,Air Ambo,Medical Evac,Saving Lives,Flying Doctors,,https://cdn.jetphotos.com/full/1/39848_1264914093.jpg,https://cdn.jetphotos.com/full/2/28030_1202107801.jpg,https://cdn.jetphotos.com/full/2/32601_1143006163.jpg
7C3A41,VH-LSJ,True,Private,The Boeing Company B75N1,ST75,Civ,Radial Engine,Biplane,Wing Walk,Historic,,https://cdn.jetphotos.com/full/5/94421_1451627553.jpg,,
7C3A4C,VH-LSU,True,Private,Cameron Balloons Ltd O-65,BALL,Civ,Up Up And Away,Hot Air Balloon,Thank You Montgolfier Brothers,Gas Bags,,,,
7C3A4D,VH-LSV,True,Babcock Mission Critical Services Australasia Pty Ltd,Agusta Construzioni Aeronautiche Ab412,B412,Civ,Air Ambo,Medical Evac,Saving Lives,Flying Doctors,,https://cdn.jetphotos.com/full/6/77347_1633599689.jpg,https://cdn.jetphotos.com/full/5/13707_1628403620.jpg,
7C3A50,VH-LSY,True,Babcock Mission Critical Services Australasia Pty Ltd,Bell Helicopter Co 412,B412,Civ,Police Squad,Coppa,Surveillance,Police Forces,,https://cdn.jetphotos.com/full/5/15693_1630917670.jpg,https://cdn.jetphotos.com/full/5/59025_1630675376.jpg,https://cdn.jetphotos.com/full/6/38620_1533977561.jpg
7C3A61,VH-LTF,True,Private,Amateur Built Aircraft Pitts S-1S,PTS1,Civ,Biplane,Do A Barrel Roll,Aerobatics,Joe Cool,,https://cdn.jetphotos.com/full/6/98691_1638412763.jpg,https://cdn.jetphotos.com/full/6/14347_1607504193.jpg,https://cdn.jetphotos.com/full/5/63730_1606374440.jpg
7C3A6E,VH-LTS,True,Private,Amateur Built Aircraft Long-Ez,LGEZ,Civ,Whoosh,Shiny,Spaceship Spaceship Spaceship,Joe Cool,,https://cdn.jetphotos.com/full/4/91034_1352212590.jpg,https://cdn.jetphotos.com/full/4/78079_1348493506.jpg,https://cdn.jetphotos.com/full/2/61891_1129159319.jpg
7C3A83,VH-LUD,True,Floating Images Aust. Pty Ltd,Kavanagh Balloons E-240,BALL,Civ,Up Up And Away,Hot Air Balloon,Thank You Montgolfier Brothers,Gas Bags,,,,
7C3A84,VH-LUE,True,Private,Williams Helicopter Corporation Uh-1H,UH1,Civ,Aerial Firefighter,Bushfire,Wocka Wocka,Dogs with Jobs,,https://cdn.jetphotos.com/full/6/93556_1549881679.jpg,https://cdn.jetphotos.com/full/6/96941_1527228597.jpg,https://cdn.jetphotos.com/full/1/25265_1168601152.jpg
7C3A96,VH-LUW,True,Hot Air Pty Ltd,Kavanagh Balloons B-350,BALL,Civ,Up Up And Away,Hot Air Balloon,Thank You Montgolfier Brothers,Gas Bags,,,,
7C3AA7,VH-LVD,True,Private,Kavanagh Balloons B-105,BALL,Civ,Up Up And Away,Hot Air Balloon,Thank You Montgolfier Brothers,Gas Bags,,https://cdn.jetphotos.com/full/6/56644_1473127917.jpg,https://cdn.jetphotos.com/full/3/56032_1367824105.jpg,https://cdn.jetphotos.com/full/4/53913_1363162729.jpg
7C3AAA,VH-LVG,True,Private,Rockwell International 690-B,AC90,Civ,Aerial Firefighter,Bushfire,,Dogs with Jobs,,https://cdn.jetphotos.com/full/6/84585_1646427254.jpg,https://cdn.jetphotos.com/full/6/42490_1595672938.jpg,https://cdn.jetphotos.com/full/5/82577_1585228141.jpg
7C3ACD,VH-LWF,True,Helicorp Pty. Ltd.,Bell Helicopter Textron Canada Ltd 412Ep,B412,Civ,Air Ambo,Medical Evac,Saving Lives,Flying Doctors,,https://cdn.jetphotos.com/full/6/84226_1630231776.jpg,https://cdn.jetphotos.com/full/5/87352_1630160602.jpg,
7C3AD0,VH-LWI,True,Helicorp Pty. Ltd.,Bell Helicopter Textron Canada Ltd 412Ep,B412,Civ,Air Ambo,Medical Evac,Saving Lives,Flying Doctors,,https://cdn.jetphotos.com/full/5/12898_1509686082.jpg,https://cdn.jetphotos.com/full/6/64154_1503187015.jpg,https://cdn.jetphotos.com/full/6/74181_1438511151.jpg
7C3AFF,VH-LXT,True,Moore Bulk Haulage Pty. Ltd.,Extra-Flugzeugbau Gmbh Ea 300L,E300,Civ,Do A Barrel Roll,High G,Aerobatics,Joe Cool,,,,
7C3B4B,VH-LZX,True,Private,Amateur Built Aircraft Long-Ez,LGEZ,Civ,Whoosh,Shiny,Spaceship Spaceship Spaceship,Joe Cool,,,,
7C3CD5,VH-MAV,True,Private,Aero Commander 500-S,AC50,Civ,Aerial Firefighter,Bushfire,,Dogs with Jobs,,https://cdn.jetphotos.com/full/6/54361_1641978613.jpg,https://cdn.jetphotos.com/full/5/47763_1641121033.jpg,https://cdn.jetphotos.com/full/5/13605_1610258090.jpg
7C3CF8,VH-MBU,True,North Queensland Warbirds Pty Ltd,Beech Aircraft Corporation H 18,BE18,Civ,Twin Beech,Twin Tail,Old Stuff,Historic,,https://cdn.jetphotos.com/full/5/60529_1624714073.jpg,https://cdn.jetphotos.com/full/5/43872_1606645653.jpg,
7C3D19,VH-MCR,True,Private,Aerotek Inc. Pitts S-2A,PTS2,Civ,Biplane,Do A Barrel Roll,Aerobatics,Joe Cool,,https://cdn.jetphotos.com/full/6/91203_1610774121.jpg,https://cdn.jetphotos.com/full/6/30779_1609978429.jpg,https://cdn.jetphotos.com/full/2/47033_1265758166.jpg
7C3D30,VH-MDE,True,Private,Mcdonnell Douglas Helicopter Company 369E,H500,Civ,Aerial Firefighter,Bushfire,Wocka Wocka,Dogs with Jobs,,https://cdn.jetphotos.com/full/5/70435_1652336665.jpg,https://cdn.jetphotos.com/full/5/95523_1638638312.jpg,https://cdn.jetphotos.com/full/6/59814_1611575240.jpg
7C3D3B,VH-MDP,True,T6 Tours Pty. Ltd.,North American Aviation Inc At-6D,T6,Civ,Training Wheels,Advanced Trainer,Old Stuff,Historic,,https://cdn.jetphotos.com/full/2/10286_1213945196.jpg,https://cdn.jetphotos.com/full/1/80951_1188901375.jpg,https://cdn.jetphotos.com/full/1/89528_1188648575.jpg
7C3DA1,VH-MGJ,True,Private,Pilatus Britten-Norman Ltd Bn2B-26,BN2P,Civ,Aerial Firefighter,Bushfire,,Dogs with Jobs,,,,
7C3DC0,VH-MHE,True,Private,Aerospatiale Industries As 350 B2,AS50,Civ,Aerial Firefighter,Bushfire,Wocka Wocka,Dogs with Jobs,,https://cdn.jetphotos.com/full/6/56788_1460421247.jpg,https://cdn.jetphotos.com/full/6/68550_1441622711.jpg,
7C3E0C,VH-MJI,True,Private,Bell Helicopter Textron Canada Ltd 429,B429,Civ,Aerial Firefighter,Bushfire,Wocka Wocka,Dogs with Jobs,,https://cdn.jetphotos.com/full/6/74316_1658389373.jpg,https://cdn.jetphotos.com/full/6/35888_1621947541.jpg,https://cdn.jetphotos.com/full/6/56945_1595862507.jpg
7C3E3B,VH-MKT,True,Private,Aerostar Aircraft Corporation Yak-52,YK52,Civ,Vashe Zdorovye,Basic Trainer,Soviet Union,Da Comrade,,https://cdn.jetphotos.com/full/5/31958_1441623057.jpg,https://cdn.jetphotos.com/full/5/59468_1441164816.jpg,https://cdn.jetphotos.com/full/1/20371_1251155942.jpg
7C3E63,VH-MLX,True,Ozwest Aviation Pty Ltd,Classic Aircraft Corp Ymf,WACF,Civ,Biplane,Barn Stormer,Do A Barrel Roll,Historic,,https://cdn.jetphotos.com/full/6/86147_1625329475.jpg,https://cdn.jetphotos.com/full/5/58710_1608478899.jpg,https://cdn.jetphotos.com/full/6/80445_1607868271.jpg
7C3F03,VH-MQD,True,Private,Textron Aviation Inc. B300C,B350,Civ,Air Ambo,Medical Evac,Saving Lives,Flying Doctors,,https://cdn.jetphotos.com/full/5/78275_1634457336.jpg,https://cdn.jetphotos.com/full/6/38733_1613105475.jpg,https://cdn.jetphotos.com/full/5/69323_1612926237.jpg
7C3F0A,VH-MQK,True,Private,Textron Aviation Inc. B300C,B350,Civ,Air Ambo,Medical Evac,Saving Lives,Flying Doctors,,https://cdn.jetphotos.com/full/5/98168_1630484302.jpg,https://cdn.jetphotos.com/full/5/61469_1629765611.jpg,https://cdn.jetphotos.com/full/6/20823_1624703023.jpg
7C3FCC,VH-MVY,True,Private,Eurocopter Deutschland Gmbh Ec135 T2,EC35,Civ,Aerial Firefighter,Bushfire,Wocka Wocka,Dogs with Jobs,,https://cdn.jetphotos.com/full/6/94041_1629013133.jpg,https://cdn.jetphotos.com/full/6/58932_1626179608.jpg,https://cdn.jetphotos.com/full/5/81224_1440658844.jpg
7C41D6,VH-NAG,True,Texan Pty Ltd,North American Aviation Inc Snj-4,T6,Civ,Training Wheels,Advanced Trainer,Old Stuff,Historic,,https://cdn.jetphotos.com/full/6/47944_1503966822.jpg,https://cdn.jetphotos.com/full/6/94467_1503298581.jpg,https://cdn.jetphotos.com/full/3/47282_1357657686.jpg
7C41D9,VH-NAJ,True,Private,Hawker Beechcraft Corporation B300C,B350,Civ,Air Ambo,Medical Evac,Saving Lives,Flying Doctors,,https://cdn.jetphotos.com/full/5/51540_1664436430.jpg,https://cdn.jetphotos.com/full/6/38626_1661389288.jpg,https://cdn.jetphotos.com/full/6/93504_1656200354.jpg
7C41DE,VH-NAO,True,Private,Hawker Beechcraft Corporation B300C,B350,Civ,Air Ambo,Medical Evac,Saving Lives,Flying Doctors,,https://cdn.jetphotos.com/full/6/56193_1627857012.jpg,https://cdn.jetphotos.com/full/6/89547_1619690835.jpg,https://cdn.jetphotos.com/full/5/89006_1616937032.jpg
7C4201,VH-NBN,True,Private,Bell Helicopter Co 212,B212,Civ,Aerial Firefighter,Bushfire,Wocka Wocka,Dogs with Jobs,,https://cdn.jetphotos.com/full/5/24871_1598517225.jpg,https://cdn.jetphotos.com/full/6/91668_1510736630.jpg,https://cdn.jetphotos.com/full/6/69440_1495986037.jpg
7C424A,VH-NDO,True,Private,Aerospatiale Industries As350 Fx2,AS50,Civ,Aerial Firefighter,Bushfire,Wocka Wocka,Dogs with Jobs,,https://cdn.jetphotos.com/full/5/81287_1635403200.jpg,https://cdn.jetphotos.com/full/6/59968_1497316137.jpg,https://cdn.jetphotos.com/full/6/14753_1497281834.jpg
7C4254,VH-NDY,True,Private,Bell Helicopter Co 206B,B06,Civ,Aerial Firefighter,Bushfire,Wocka Wocka,Dogs with Jobs,,https://cdn.jetphotos.com/full/1/39663_1264201661.jpg,,
7C4268,VH-NEI,True,Private,De Havilland Aircraft Company Dh-82A,DH82,Civ,Biplane,History,Old Stuff,Historic,,https://cdn.jetphotos.com/full/6/68957_1533540078.jpg,https://cdn.jetphotos.com/full/5/23072_1421570434.jpg,
7C426D,VH-NEN,True,Private,Bell Helicopter Co 212,B212,Civ,Aerial Firefighter,Bushfire,Wocka Wocka,Dogs with Jobs,,https://cdn.jetphotos.com/full/5/67964_1582185572.jpg,,
7C4292,VH-NFO,True,Private,Aerospatiale Industries As.350B2,AS50,Civ,Aerial Firefighter,Bushfire,Wocka Wocka,Dogs with Jobs,,https://cdn.jetphotos.com/full/5/56961_1628384124.jpg,https://cdn.jetphotos.com/full/5/34974_1609978610.jpg,https://cdn.jetphotos.com/full/5/36562_1608555731.jpg
7C42DF,VH-NHT,True,Private,Bell Helicopter Co 206L-3,B06,Civ,Aerial Firefighter,Bushfire,Wocka Wocka,Dogs with Jobs,,https://cdn.jetphotos.com/full/5/76206_1661158170.jpg,,
7C42FB,VH-NIL,True,Private,Amateur Built Aircraft Dr-107 One Design,RODS,Civ,Do A Barrel Roll,High G,Aerobatics,Joe Cool,,https://cdn.jetphotos.com/full/5/34770_1472359568.jpg,,
7C42FF,VH-NIP,True,Private,Air Tractor Inc At-802A,AT8T,Civ,Aerial Firefighter,Bushfire,,Dogs with Jobs,,https://cdn.jetphotos.com/full/4/67555_1387028293.jpg,https://cdn.jetphotos.com/full/1/56051_1149021043.jpg,https://cdn.jetphotos.com/full/2/47638_1083031302.jpg
7C43F4,VH-NPI,True,Private,Bell Helicopter Co 206L-3,B06,Civ,Aerial Firefighter,Bushfire,Wocka Wocka,Dogs with Jobs,,https://cdn.jetphotos.com/full/6/28351_1615198045.jpg,,
7C43FD,VH-NPR,True,Private,Aviat Inc. S-2B,PTS2,Civ,Biplane,Do A Barrel Roll,Aerobatics,Joe Cool,,,,
7C4401,VH-NPV,True,Private,Bell Helicopter Textron Canada Limited 412Ep,B412,Civ,Spotter,Bushfire,Eye In The Sky,Dogs with Jobs,,https://cdn.jetphotos.com/full/6/70616_1662177021.jpg,https://cdn.jetphotos.com/full/6/55599_1635219530.jpg,https://cdn.jetphotos.com/full/5/39928_1610487621.jpg
7C4403,VH-NPX,True,Private,Airbus Helicopters As 350 B3E,AS50,Civ,Aerial Firefighter,Bushfire,Wocka Wocka,Dogs with Jobs,https://www.nafc.org.au/,https://cdn.jetphotos.com/full/5/74031_1658133549.jpg,https://cdn.jetphotos.com/full/6/55735_1570629728.jpg,https://cdn.jetphotos.com/full/6/53963_1566609619.jpg
7C4405,VH-NPZ,True,Private,Textron Aviation Inc. 208,C208,Civ,Aerial Firefighter,Bushfire,,Dogs with Jobs,https://www.nafc.org.au/,,,
7C4426,VH-NQW,True,North Queensland Warbirds Pty Ltd,Chance-Vought Corsair F4U-1D,ZZZZ,Civ,Do A Barrel Roll,Aerobatics,Aerobatics,Joe Cool,,https://cdn.jetphotos.com/full/4/32851_1388452610.jpg,,
7C445A,VH-NSC,True,Atlantick Pty Ltd,Bell Helicopter Textron 412,B412,Civ,Aerial Firefighter,Bushfire,Wocka Wocka,Dogs with Jobs,,https://cdn.jetphotos.com/full/6/98561_1628396329.jpg,https://cdn.jetphotos.com/full/5/45439_1609459683.jpg,https://cdn.jetphotos.com/full/6/35397_1598783349.jpg
7C446E,VH-NSW,True,State Of Nsw (Spatial Services),Cessna 421 Golden Eagle,C421,Pol,Planes with friggin lasers,Government,Pew Pew Pew,Ptolemy would be proud,https://www.spatial.nsw.gov.au/,https://cdn.jetphotos.com/full/6/80955_1622803660.jpg,https://cdn.jetphotos.com/full/6/64724_1501978109.jpg,
7C44B6,VH-NUW,True,Aussie Aerostats Pty Limited,Thunder & Colt Balloons 69A,BALL,Civ,Up Up And Away,Hot Air Balloon,Thank You Montgolfier Brothers,Gas Bags,,,,
7C44C8,VH-NVE,True,Lloyd Helicopters Pty. Ltd.,Agustawestland S.P.A. Aw139,A139,Civ,Air Ambo,Medical Evac,Saving Lives,Flying Doctors,,https://cdn.jetphotos.com/full/6/62445_1650084089.jpg,https://cdn.jetphotos.com/full/5/67374_1633948812.jpg,https://cdn.jetphotos.com/full/6/21327_1581162988.jpg
7C44C9,VH-NVF,True,Private,Eurocopter Deutschland Gmbh Ec135 P2+,EC35,Civ,Air Ambo,Medical Evac,Saving Lives,Flying Doctors,,,,
7C44CA,VH-NVG,True,Private,Eurocopter Deutschland Gmbh Ec135 P2,EC35,Civ,Air Ambo,Medical Evac,Saving Lives,Flying Doctors,,https://cdn.jetphotos.com/full/6/50999_1484826314.jpg,https://cdn.jetphotos.com/full/5/93316_1455103848.jpg,https://cdn.jetphotos.com/full/4/48400_1366512279.jpg
7C44CE,VH-NVK,True,Private,Eurocopter Deutschland Gmbh Bo-105 Cbs-5,B105,Pol,Police Squad,Coppa,Surveillance,Police Forces,,https://cdn.jetphotos.com/full/5/50382_1534564208.jpg,https://cdn.jetphotos.com/full/6/28545_1495370492.jpg,https://cdn.jetphotos.com/full/5/36706_1424513288.jpg
7C44D1,VH-NVN,True,Private,Bell Helicopter Textron 212,B212,Civ,Aerial Firefighter,Bushfire,Wocka Wocka,Dogs with Jobs,https://www.nafc.org.au/,https://cdn.jetphotos.com/full/5/41432_1663853423.jpg,https://cdn.jetphotos.com/full/6/10496_1663853363.jpg,https://cdn.jetphotos.com/full/5/47436_1629381040.jpg
7C44FC,VH-NWU,True,Private,Air Tractor Inc At-802A,AT8T,Civ,Aerial Firefighter,Bushfire,,Dogs with Jobs,https://www.nafc.org.au/,https://cdn.jetphotos.com/full/6/73481_1656160398.jpg,https://cdn.jetphotos.com/full/5/89422_1654081099.jpg,https://cdn.jetphotos.com/full/5/23860_1604489389.jpg
7C4511,VH-NXF,True,Sydney Seaplanes Pty Ltd,The De Havilland Aircraft Of Canada Ltd Dhc  2 Mk. I (L20A),DHC2,Civ,STOL,Bush Plane,Speak Up Sonny,Historic,,https://cdn.jetphotos.com/full/6/22482_1669465360.jpg,https://cdn.jetphotos.com/full/6/62992_1657239477.jpg,https://cdn.jetphotos.com/full/6/19969_1654315189.jpg
7C4532,VH-NYC,True,Private,Airbus Helicopters As 350 B2,AS50,Civ,Aerial Firefighter,Bushfire,Wocka Wocka,Dogs with Jobs,https://www.nafc.org.au/,https://cdn.jetphotos.com/full/5/31246_1614646996.jpg,,
7C4547,VH-NYX,True,Private,Airbus Helicopters As 350 B3,AS50,Civ,Aerial Firefighter,Bushfire,Wocka Wocka,Dogs with Jobs,https://www.nafc.org.au/,,,
7C46F2,VH-OAS,True,Private,Bell Helicopter Co 206L-3,B06,Civ,Aerial Firefighter,Bushfire,Wocka Wocka,Dogs with Jobs,https://www.nafc.org.au/,https://cdn.jetphotos.com/full/6/81578_1590921510.jpg,,
7C472B,VH-OCD,True,Mcdermott Aviation Pty. Ltd.,Bell Helicopter Co 204B,UH1,Civ,Aerial Firefighter,Bushfire,Wocka Wocka,Dogs with Jobs,,https://cdn.jetphotos.com/full/6/56751_1600566474.jpg,,
7C4753,VH-ODH,True,Private,Air Tractor Inc At-802,AT8T,Civ,Aerial Firefighter,Bushfire,,Dogs with Jobs,https://www.nafc.org.au/,https://cdn.jetphotos.com/full/6/84353_1661300667.jpg,https://cdn.jetphotos.com/full/5/61192_1637334958.jpg,https://cdn.jetphotos.com/full/5/66326_1595159278.jpg
7C475B,VH-ODP,True,Private,Air Tractor Inc At-802A,AT8T,Civ,Aerial Firefighter,Bushfire,,Dogs with Jobs,https://www.nafc.org.au/,https://cdn.jetphotos.com/full/6/70167_1636531667.jpg,https://cdn.jetphotos.com/full/6/31690_1595159327.jpg,https://cdn.jetphotos.com/full/3/13699_1343356272.jpg
7C475C,VH-ODQ,True,Private,Air Tractor Inc At-802,AT8T,Civ,Aerial Firefighter,Bushfire,,Dogs with Jobs,https://www.nafc.org.au/,https://cdn.jetphotos.com/full/6/87718_1614501859.jpg,https://cdn.jetphotos.com/full/6/90191_1586483634.jpg,
